SampleID,Site,BAI_GR,BIO_GR,Species,julian.date.2011,Tree.Age,Hmax,Shade.Tolerance,Drought.Tolerance,WaterLogging.Tolerance,Tree.Height,Branch.Height,Root.Wood.Density,Twig.branching.angle,Symmetric.Competition,Asymmetric.Competition,Soil.Humidity,SoilpH,Organic.C,N,P,K,Ca,Mg,Soil.Depth,Slope,North.Aspect,East.Aspect,Elevation,Summer.Max,Fall.Min,Mean.Temp,X.Canopy.Opening,Estem,Branching.Distance,Stem.Wood.Density,Leaf.Area,LMA,LCC,LNC,LPC,d15N,t.b2,Ks,Ktwig,Huber.Value,X.Lum,VD,X.Sapwood,d13C
J19POT20,Spa,2.543712272,147.14070346300386,POT,212,7,25,1.21,1.77,1.77,405,3.6,0.5706164594,0,5.372309331,1.867504607,0.212333333,5.096,11.505627943,0.4583675426,59.78510909,188.77795083,2002.19430168,175.795565604,51.2,0,0,0,78,27,-11.33,13.89,9.57,3128.357591,100,0.485425942,37.71727273,89.44539516,49.7405,3.093,23.15645038,0.601132321,0.028747047,40.35904518,764.8718595,0.004534616,0.118266933,4801.530705,0.965201326,-27.3107502
J19RHT16,Spa,1.848806502,2.8774014927226594,RHT,212,11,6,1.56,4,1,306,2.1,0.571807504,55.079,2.85521903,4.022718017,0.291,6.412,17.4110824192,0.6009967538,80.565030226,212.734777204,3397.78698236,277.550216642,49,0,0,0,78,27,-11.33,13.89,24.19,1162.577158,83,0.488816327,474.4577273,70.17101821,47.8626,2.621,41.30209074,-1.465017099,0.015699813,336.6828493,3377.935485,3.211415053,0.107947921,41359.97022,0.510975958,-29.11246918
J19ULA17,Spa,3.6268575060000003,0.867561589552788,ULA,212,20,35,3.14,2.92,2.46,470,4.4,0.6763764128,54.0603,0.887961776,14.85481872,0.436,4.378,7.489879392400001,0.243098415,138.405424596,151.514201964,1502.87137476,186.6198017,43,0,0,0,78,27,-11.33,13.89,8.51,2021.024584,72,0.802619443,44.07818182,56.67615394,45.7278,3.2307,28.98998413,2.009199362,0.033802434,239.7569332,2138.986561,0.013416702,0.119082455,8033.212236,0.454367219,-29.32040833
J19ULA18,Spa,1.4217426,0.46446110180800704,ULA,212,21,35,3.14,2.92,2.46,476,3.3,0.5605949214,83.40466667,5.672660954,41.36088783,0.412333333,5.2133333334,3.9979312434,0.11811054359999999,21.9073931456,78.12527829,1823.90054606,109.337162448,55,0,0,0,78,27,-11.33,13.89,7.73,4210.757378,10.6,0.705829384,24.12555556,40.45195659,42.8967,2.2347,27.25711768,-0.346881518,0.032291637,436.7781442,641.9494993,0.086170736,0.218834706,11962.87249,0.074853149,-30.22820938
J1ACR17,Research Center,4.474906129999999,0.688207074050361,ACR,199,19,25,3.44,1.84,3.08,588,3.7,0.65204236,43.8495,0.798220779,9.206373645,0.034666667,6.04,4.644567974,0.122298563,8.01861297,139.1324054,1673.807445,69.29181271,55,0,0,0,157,30,-9.75,14.1,7.96,3836.254423,12.55555556,0.600302775,30.97844444,82.13596551,49.68676197,2.2202,9.915348176,-3.370062733,0.015050701,31.36802279,529.046519,0.017124592,0.069572215,7714.142427,0.858967686,-29.97238953
J1ACSA1,Research Center,1.7613603640000002,0.5912725561363054,ACSA,199,24,35,4.76,2.88,3.37,592.2601607,3.9,0.5640334426,53.666,1.306413016,6.866152467,0.043,5.2459999999999996,5.6923811604,0.3805287018,21.308761292,113.206214848,2170.0174118,48.6580932598,30,0,0,0,157,30,-9.75,14.1,5.23,11481.05122,22.4,0.787391681,71.52619048,46.48313971,47.574,2.1839,10.4927587,-5.421210346,0.026929697,54.2974089,859.0354162,0.019570101,0.094874694,9659.581152,0.805753265,-30.92636284
J1ACSA2,Research Center,1.1888568240000001,0.30576906082412214,ACSA,173,31,35,4.76,2.88,3.37,355.2718696,3.2,0.591411565,52.95554119,2.181661565,4.47751181,0.085666667,5.41,5.602554952,0.18498342,6.362238233,131.9933095,1026.12654,80.5934894,38,0,0,0,157,30,-9.75,14.1,4,4744.596771,15.8,0.815802469,65.719,52.75491106,47.4571,2.1343,10.95241808,-4.302149353,0.022099958,55.12758753,740.3998033,0.014789978,0.091005503,9150.461016,0.684017822,-30.24867424
J1AMSP18,Research Center,0.937136146,0.42664651503140055,AMSP,199,21,12,2.256,2.2479999999999998,1.266,510,3.8,0.692263777,60.9736,20.35544331,5.737020916,0.061333333,5.482,4.356875381,0.1222479836,27.193768853999998,65.669228668,1003.0096403,45.255017873999996,19.2,0,0,0,157,30,-9.75,14.1,6.41,9405.220868,16,0.897417219,14.29241379,65.33487744,49.9451,2.2167,14.52748067,-6.993376541,0.017860073,63.62450809,1153.926891,0.004739585,0.166330992,6703.290019,0.923685161,-28.67544136
J1AMSP19,Research Center,0.4496426479999999,0.32272178134944357,AMSP,218,15,12,2.456,2.2119999999999997,1.022,457,3.6,0.7188380278,68.34426,27.05837718,16.73876228,0.077333333,5.74,6.010372758,0.203122212,10.65859373,169.1006699,1733.957268,83.92960786,37,0,0,0,157,30,-9.75,14.1,8.01,9141.636076,12.58333333,0.802112379,12.2944,54.30114524,49.1157,2.6857,17.29027035,-2.549995289,0.020135374,48.87553934,931.1579034,0.004358559,0.147447247,5961.696008,0.970290727,-30.26641281
J1AMSP20,Research Center,0.31184815200000005,0.23011432781682367,AMSP,218,23,12,1.63,2.574,1.404,238,1.7,0.846886551,63.79336,0.950331778,3.506524161,0.020666667,5.26,2.76484265,0.074783684,14.52661471,88.03850551,266.6873893,19.37174238,20,0,0,0,157,30,-9.75,14.1,15.92,1912.374508,11.125,0.837387264,12.6,79.52380952,48.2173,2.4126,10.72142194,-2.04311244,0.01582692,87.19701086,1569.017,0.004217215,0.217542696,6622.476917,0.916423382,-31.2407621
J1AMSP21,Research Center,4.003440963999999,0.5517497452232942,AMSP,197,17,12,2.284,1.912,1.516,469,2.8,0.7008060828,44.556825,0.289088013,1.164816078,0.026,6.452,9.9111798322,0.3524450708,11.649290834,137.352669612,1691.9305865400001,40.96154561,16.2,0,0,0,157,30,-9.75,14.1,24.88,3194.526652,9.764705882,0.839380165,10.02701493,112.6062428,42.1193,1.5038,9.939720467,-5.552113075,0.022203023,37.64501722,698.1425414,0.005947162,0.146222327,4394.050051,0.944510331,-30.60179962
J1AMSP21b,Research Center,1.3405536740000001,0.9299058347482666,AMSP,218,14,12,1.682,1.872,1.374,637,4.4,0.6617683358,38.5081,10.6137616008,2.3759832132,0.053333333,5.71,5.450934474,0.19492895,9.00928318,155.692715,1455.411624,62.34729245,24,0,0,0,157,30,-9.75,14.1,5.48,18858.053,50,0.878955224,27.655,97.5411318,49.0518,1.9972,18.49143798,-1.230005283,0.022535948,40.65978344,742.1729397,0.004947697,0.143092921,5287.771418,0.929630073,-29.14388336
J1BEPA1,Research Center,0.4601374640000001,0.2827198498728026,BEPA,199,14,25,1.54,2.02,1.25,473.1044011,3.3,0.6118647408,78.4095,1.507921528,2.733090711,0.014666667,6.006,4.0263053868,0.079461081,19.865183038599998,120.463216718,1816.08735858,71.362886472,24,0,0,0,157,30,-9.75,14.1,18.12,5969.105284,7.5,0.629111969,29.464,84.98506652,46.6749,1.9679,9.954391061,-3.905335979,0.023242401,111.5483425,2121.376931,0.002222938,0.158577283,3755.5178,0.968556211,-31.28025421
J1BEPA2,Research Center,2.0477110240000003,0.41298145889420634,BEPA,197,18,25,1.54,2.02,1.25,538.7859512,3.9,0.471508044,58.4398,18.27341609,2.207946407,0.106666667,6.6,2.410478484,0.024968691,17.86681363,57.96894819,1451.009573,57.8267034,28,0,0,0,157,30,-9.75,14.1,9.21,4900.133576,13.66666667,0.510074074,13.0575,80.30718829,48.3916,2.0304,10.39469356,-5.625043468,0.020946026,124.1853623,2407.848976,0.00495564,0.188178435,3908.344741,0.987481448,-28.54852089
J1BEPO1,Research Center,0.191949594,6.362440617241227,BEPO,199,9,15,1.5,2.34,1,499.5528159,3.8,0.460239445,40.004,0.734903728,0.992601043,0.010333333,5.77,1.612336441,0.015890971,27.23805937,46.82760359,415.8344866,22.92743747,23,0,0,0,157,30,-9.75,14.1,18.25,2564.008235,31.4,0.503144937,18.1248,71.98975989,49.97481598,2.3998,15.78966381,-4.831233406,0.019001546,56.06954516,1054.668742,0.005220447,0.102962832,6909.398779,0.957985976,-29.35997421
J1CAC22,Research Center,0.5100815500000001,0.5539648453381621,CAC,192,19,25,2.07,4,2.5,318.6987438,2.6,0.588084561,51.02435,4.039441,6.026077292,0.159333333,5.51,4.848687537,0.209742977,11.67550513,113.113103,1577.253652,89.05152934,27,0,0,0,157,30,-9.75,14.1,2.14,5533.040965,14.4,0.741333333,464.5518182,50.42983756,47.67018742,2.7813,11.88809947,-2.553910637,0.022305858,158.5227034,1462.722827,0.084421155,0.099414872,11810.62239,0.469938124,-29.57202751
J1COA10,Research Center,0.20169700400000004,0.2944121547277868,COA,199,12,10,4,1.77,1.02,281,1.7,0.6039311582,61.9805,2.872057734,22.31098288,0.074666667,4.98,12.5121848142,0.533908037,19.7091563172,255.6694175,1075.06979552,69.87926851200001,22,0,0,0,157,30,-9.75,14.1,3.21,1701.677842,17.25,0.554945055,15.76347826,33.67718447,41.8489,2.7523,14.83225652,-2.454381046,0.019931299,44.87778661,773.4863552,0.003291681,0.147858579,5064.801162,0.877791432,-32.2911776
J1COA11,Research Center,0.21658944799999996,0.2030547391474034,COA,199,17,10,4,1.77,1.02,243,1.9,0.6193445472,68.4545,2.76720405,30.10960213,0.051333333,5.38,22.27938109,0.839987326,24.0673661,291.2121011,4969.501485,239.444364,25,0,0,0,157,30,-9.75,14.1,6.16,1455.272286,15.18181818,0.556699947,20.58982456,34.95168794,44.2194,1.9331,8.184482333,-3.225479898,0.023079763,49.53382112,879.223257,0.010013636,0.1344064,6630.802904,0.903997951,-30.20851883
J1COA12,Research Center,0.907670796,0.27160186043310874,COA,199,18,10,4,1.77,1.02,313,2.3,0.587057011,65.835,3.730770369,42.57917219,0.048,5.93,5.11430791,0.14998325,8.875146161,121.4579424,1363.343554,65.55715437,20,0,0,0,157,30,-9.75,14.1,8.67,1484.63961,13.75,0.612807339,13.91617647,47.0886611,45.2346,1.491,8.535640459,-5.522007809,0.015776621,83.86058155,1514.469355,0.003667741,0.156078794,9744.6645810000009,0.919756213,-29.18076714
J1FAG2,Research Center,0.2910129519999998,0.0625305421204603,FAG,173,46,25,4.75,1.5,1.5,434.4131313,3.5,0.563799169,53.28358,4.063944681,15.26820521,0.058333333,5.1,4.457841187,0.143757293,6.545784108,85.62833177,299.7917146,30.25366955,29,0,0,0,157,30,-9.75,14.1,1.66,4070.326706,26.33333333,0.757031023,66.65625,27.77308955,47.6019,2.4092,13.5843369,-0.371811557,0.025500693,47.51315218,782.0403318,0.00531436,0.142547004,5767.271896,0.838272883,-30.84949646
J1FRA1,Research Center,0.7002537779999999,0.3638951048651476,FRA,173,25,30,2.46,2.38,2.59,507.0350255,2.9,0.493975904,54.591485,0.888538468,5.714397129,0.056666667,5.86,4.357612135,0.143843667,9.171791336,73.02040328,1324.678152,68.49854342,39,0,0,0,157,30,-9.75,14.1,4.97,14725.17246,54,0.843987138,290.04125,32.94358992,46.1288,3.0083,19.05024048,-4.801571445,0.02448553,541.9415428,1661.039622,0.133988359,0.183497582,53001.65024,0.156098115,-30.89438232
J1OSV1,Research Center,0.616384562,0.09706638247436578,OSV,173,33,12,4.58,3.25,1.07,460.1566435,3.3,0.621729537,61.24768,6.244348096,13.94187898,0.070666667,4.7966666666,7.5192301548,0.2777345056,9.8092788996,80.033316204,942.2244808199999,29.568661434,32,0,0,0,157,30,-9.75,14.1,4.65,3172.705791,7.794117647,0.839059305,17.8216129,24.0103535,47.3003,2.8956,14.24470589,-1.435099916,0.024462367,51.89183873,1002.676661,0.011192364,0.115555196,5213.402777,0.984083514,-32.65059837
J1POB1,Research Center,0.7007034360000001,0.5920169659846328,POB,192,11,25,1.27,1.77,2.63,471.0709577,2.5,0.52865119,50.773375,2.511593635,3.637260576,0.043666667,5.73,3.713457228,0.141935484,8.672426762,83.58691252,962.6690747,63.0091454,26,0,0,0,157,30,-9.75,14.1,12.39,3916.993463,6.333333333,0.47427451,7.992241379,72.24679107,42.08958313,2.2703,11.59385484,-0.809410357,0.036673891,42.62713605,780.5453365,0.004776268,0.148999373,5066.502904,0.932571391,-29.41205055
J1POB12,Research Center,NA,NA,POB,199,16,25,1.27,1.77,2.63,385,2.9,0.5161258864,74.3905,3.8452280356,6.8535094934,0.042197531,5.958,4.08041862,0.0360532018,31.882172124,67.163056784,2046.4851652,117.684484478,47.2,0,0,0,157,30,-9.75,14.1,14.23056818,645.4821305,9.333333333,0.479063161,10.33171429,102.0159841,48.9135,2.2898,12.01848445,-3.255467176,0.026407245,63.92171909,1193.243377,0.00465193,0.181337352,5612.705871,0.950715767,-28.66757309
J1POB13,Research Center,0.491032362,0.29903690343828715,POB,199,14,25,1.27,1.77,2.63,398,3,0.5388402888,76.181,1.262864153,3.875774734,0.017333333,5.66,2.100304472,0.048533537,14.32821118,71.05806374,263.5496415,22.58703974,23,0,0,0,157,30,-9.75,14.1,19.2,906.533297,20,0.592879177,30.05777778,112.0434718,49.2682,1.975,9.312823715,-1.477223692,0.022415287,52.62963762,983.0890366,0.006433082,0.149143528,4933.948588,0.951333047,-29.69578537
J1POB14,Research Center,1.5318497820000005,0.19988725225888104,POB,197,22,25,1.27,1.77,2.63,568,4.7,0.424703204,93.724,3.114568326,13.83706761,0.009666667,5.486,4.6984065776,0.15034412,15.1185368854,54.440418782,1189.24505398,73.674395626,29,22.4,-0.64278761,0.766044443,157,30,-9.75,14.1,15.76,1967.037786,12,0.418987342,33.15136364,98.87156705,48.2696,1.9575,8.19310744,-7.137552319,0.033245543,39.16408874,701.7926729,0.01111869,0.108219978,4762.364346,0.912621958,-29.83188232
J1POB15,Research Center,0.534925316,0.13645135105422662,POB,218,22,25,1.27,1.77,2.63,452,3.1,0.636438582,71.16105,6.479801507,43.56077113,0.016333333,5.35,1.766993098,0.031312133,22.94340639,47.63340529,218.7683138,21.62823103,44,14,-0.961261696,0.275637356,157,30,-9.75,14.1,16.55,2590.984134,36,0.549487751,26.03875,103.8596323,48.9374,1.6944,10.97340155,-7.189826508,0.023454413,34.33496257,631.2750061,0.005605364,0.116326819,4222.471649,0.936379994,-29.54895844
J1POB16,Research Center,1.571485326,0.6432891641983945,POB,218,15,25,1.27,1.77,2.63,408,2.6,0.632508834,66.95045,1.559437262,3.453441252,0.019333333,5.23,2.31061654,0.076034561,26.96741838,68.44552546,279.306551,23.76213414,36,14,-0.961261696,0.275637356,157,30,-9.75,14.1,8.81,1948.878177,9,0.518757726,19.8364,91.89167389,49.3372,1.8882,8.264743721,-6.422099609,0.031315061,72.90520245,1345.355799,0.006857787,0.18522697,6789.872656,0.93982879,-30.34401001
J1POB2,Research Center,0.6583276600000001,0.18595023927425672,POB,197,21,25,1.27,1.77,2.63,285.448383,2.8,0.511904762,45.46793333,1.953038924,1.471768028,0.047,5.58,2.929482298,0.063814103,26.89601176,78.31377529,1187.152516,111.0960626,14,0,0,0,157,30,-9.75,14.1,11.59,2529.418898,9.363636364,0.511783439,12.9384127,82.71174796,48.1824,1.9636,13.29468931,-5.532659874,0.031532264,63.733615,1152.374558,0.008357949,0.142503455,6395.892001,0.920863414,-30.32957275
J1POD1,Research Center,1.0184450420000002,0.24719795848208637,POD,199,21,30,1.7,1.57,3.03,465.5494757,3.8,0.550714998,53.36845,0.884513384,4.493784397,0.057,6.29,1.07241605,0.009247549,16.46762605,42.61239051,821.808401,34.91487695,25,0,0,0,157,30,-9.75,14.1,16.5,2462.60707,29,0.535862456,32.3448,95.39709629,46.6612,2.0945,12.88935929,-3.63655405,0.015461345,112.8107378,1933.742588,0.009704736,0.1429185,8042.349382,0.873008219,-28.6098362
J1POD10,Research Center,0.9372858039999997,0.22938322493063254,POD,197,21,30,1.7,1.57,3.03,280,2,0.465506526,51.72813333,0.200390935,0.58067582,0.031333333,6.1,1.182457131,0.043754972,23.31808334,43.47203768,402.6207174,20.74991654,27,13,-0.961261696,-0.275637356,157,30,-9.75,14.1,49.96,555.6668794,37.33333333,0.555771345,20.88414634,109.2671533,47.1025,2.7626,13.36575502,-5.590715485,0.030308981,102.640606,1791.634528,0.006847692,0.150492455,7907.096342,0.888997063,-26.33987984
J1POD11,Research Center,2.3128320679999996,0.4560920903072982,POD,197,16,30,1.7,1.57,3.03,408,3.4,0.5204092666,60.84792,0.842156043,5.914485683,0.005,5.9799999999999995,4.5560738956,0.2930992554,21.34172982,100.85106772,1165.71382026,53.860250008,22.6,0,0,0,157,30,-9.75,14.1,25.56,1156.903689,11.75,0.493024283,27.00654545,86.80050627,45.5557,2.5101,15.11962781,-1.581253128,0.024109311,171.301913,2485.173253,0.013159323,0.158157785,10722.76078,0.738864104,-28.58263
J1POD12,Research Center,4.192246402,0.5212664454044507,POD,197,14,30,1.7,1.57,3.03,344,2.4,0.504633152,67.78503333,0.046643588,0.370304368,0.004333333,6.32,5.728518027,0.2851935656,32.431179582199995,48.169730224,2588.5067406,63.49681575,34,14,0.866025404,0.5,157,30,-9.75,14.1,24.95,508.263304,29.33333333,0.571966835,19.91078431,130.64158750000001,47.41013321,2.4668,6.673894431,-7.495798492,0.031920198,89.7609548,1621.753533,0.008318768,0.14254518,9620.962442,0.920168791,-27.61567337
J1POD13,Research Center,NA,NA,POD,218,12.4,30,1.7,1.57,3.03,205,1.3,0.5732603434,53.467,3.5327858664,7.9723662522,0.042197531,6.1053333334,9.7924299148,0.4416285578,22.091538778,134.256257066,2538.9391502,100.744785652,27.4,0,0,0,157,30,-9.75,14.1,14.23056818,812.5434227,15.6,0.517703068,12.07472727,85.25696044,44.8795,1.8068,14.05715251,-1.960452814,0.022893062,187.7595102,3393.642091,0.006237081,0.186884945,10829.79168,0.920522067,-29.24224152
J1POD14,Research Center,1.3573804380000003,0.24337014934525758,POD,218,21,30,1.7,1.57,3.03,346,2.2,0.38041958,0,0.040352012,1.420262579,0.076666667,5.61,2.193444051,0.063391287,20.49369563,67.22125738,804.8647837,69.88145637,17,0,0,0,157,30,-9.75,14.1,18.97,739.186812,100,0.533304473,19.89454545,96.09760556,46.17,1.9748000000000001,15.68658836,-5.899693413,0.02425412,42.8381573,788.7952854,0.001800862,0.11596443,5162.650056,0.937785762,-27.68843018
J1POD15,Research Center,1.186302614,0.30798393657937506,POD,218,24,30,1.7,1.57,3.03,280,1.8,0.498422713,69.4191,0.083537562,0.218290668,0.006333333,5.8946666666,11.6584805548,0.5716881754,31.033647136,117.74075659,1997.68331702,82.47911378,19.8,14,-0.882947593,0.469471563,157,30,-9.75,14.1,27.89,421.5579798,32,0.538035714,21.14085714,119.7951158,46.0886,2.3127,5.541237759,-7.433752556,0.027111564,72.00471768,1265.285155,0.007546222,0.136931741,6603.533937,0.894947524,-28.072621
J1POD2,Research Center,0.8193420119999999,0.3214244777867467,POD,199,20,30,1.7,1.57,3.03,336.3540279,2.8,0.487831858,58.343,0.668350664,1.896123217,0.017,6.53,1.160743692,0.034353529,18.40157855,35.73598711,1008.20151,31.37148624,25,0,0,0,157,30,-9.75,14.1,20.39,1731.008973,19.25,0.520962963,13.87757576,92.56266923,46.3526,2.1924,12.60556905,-5.561839581,0.020901199,184.2165332,3074.943533,0.005892456,0.205338579,11167.81328,0.8501169,-29.46727669
J1POG11,Research Center,1.324513016,0.44478123816614984,POG,199,14,20,1.21,2.5,2,616,4.1,0.6167471368,67.8555,7.841293151,2.097874484,0.023,5.94,3.237302289,0.088370586,14.21063826,101.6870316,788.9823213,40.03229046,10,0,0,0,157,30,-9.75,14.1,27.28,5966.479341,13.83333333,0.509751693,28.1125,89.65095598,48.4728,2.1862,10.06310977,-5.17349678,0.01930101,92.14161905,1540.75309,0.014680419,0.13688494,11614.51083,0.851622875,-29.80174431
J1POG13,Research Center,2.111239092,0.5770927665878292,POG,199,15,20,1.21,2.5,2,407,2.8,0.592078071,62.40623333,7.793113276,3.497814146,0.058,6.128,3.7572240432,0.1123147366,16.980469125,83.155104188,1479.65765052,84.747932984,37,0,0,0,157,30,-9.75,14.1,7.41,1426.282313,6.333333333,0.481854437,19.08172414,83.25351935,46.0564,2.5335,14.13984565,0.57149263,0.015645015,89.56585576,1322.221235,0.015328487,0.20351531,2729.552123,0.751850959,-28.87276062
J1POG14,Research Center,3.83328288,1.769058986528995,POG,197,14,20,1.21,2.5,2,367,2.9,0.642344045,75.5945,2.454619706,3.252463912,0.033,5.55,2.616167473,0.075935945,25.32879959,68.26715123,681.5762259,44.28420989,25,13,-0.961261696,-0.275637356,157,30,-9.75,14.1,27.01,977.1017841,13.5,0.48357021,21.24413043,98.90199851,47.7055,2.082,11.7234817,-3.723656044,0.019115964,104.631225,1726.649893,0.011730644,0.167539293,6227.885839,0.840452331,-28.74671753
J1POG2,Research Center,0.27122744,0.2436696646397767,POG,192,15,20,1.21,2.5,2,421.6059187,2.1,0.701393287,82.0575,2.000304039,36.92974221,0.029333333,5.54,3.53777797,0.114987885,17.36031369,77.38900603,681.9026438,48.16752078,27,0,0,0,157,30,-9.75,14.1,12.53,3828.845248,12.5,0.393927126,27.46714286,68.28195469,51.7035,3.1147,13.81525241,-2.026608753,0.014571361,125.1110025,1840.051809,0.012727455,0.181612037,9301.074521,0.749039391,-29.92030106
J1POT1,Research Center,1.52288721,0.33473349784865253,POT,199,21,25,1.21,1.77,1.77,583.02507,3.2,0.5442923752,56.48556667,1.126944958,4.126250322,0.006666667,5.612,4.9184584494,0.0754781454,8.7155875858,37.316260716,1155.8189564,62.275477348,45,0,0,0,157,30,-9.75,14.1,8.14,4025.261205,8.384615385,0.496878613,17.10057143,88.18418766,51.0953,2.5431,13.33065566,-3.611433582,0.025384226,78.67789592,1472.106455,0.011934221,0.170788106,7969.350101,0.952920325,-30.67344841
J1POT2,Research Center,0.6197682140000002,1.2401605827700894,POT,197,10,25,1.21,1.77,1.77,321.6440332,2.2,0.500125408,53.0256,22.79289217,6.751951559,0.019,5.41,2.751967809,0.063012504,29.59706772,64.22208306,880.2707767,48.97672707,15,0,0,0,157,30,-9.75,14.1,12.74,2430.709871,6.181818182,0.44675,15.18543478,66.74015432,48.9116,2.4942,13.0736773,-3.273488598,0.027726397,67.59485205,1177.247692,0.008402606,0.175678556,4901.783698,0.887001462,-31.08718285
J1PRP1,Research Center,0.3652358299999996,0.1281927208199454,PRP,192,19,12,2.418,1.73,1.104,433.1430352,3.5,0.66919366,51.5365,1.58863747,4.436194821,0.066333333,5.57,4.768486643,0.150414365,12.61491138,97.52698175,1255.637359,78.68692904,27,0,0,0,157,30,-9.75,14.1,3.98,2034.380906,7.117647059,0.591129363,8.276956522,58.78027,45.78594874,2.1978,14.19160304,-3.427533531,0.028059666,91.33768763,1691.143296,0.006338504,0.169536181,6389.722334,0.94297571,-29.66652901
J1PRP10,Research Center,1.2313040439999998,0.3207850550821486,PRP,197,16,12,2.008,1.8900000000000001,1.31,388,2.8,0.4993618534,43.6771,0.281648496,1.661009863,0.006333333,5.37,10.1833546,0.4796856032,44.595273408,71.836938312,1097.75403486,51.23006078,24.4,0,0,0,157,30,-9.75,14.1,22.47,2003.663091,8.411764706,0.645710345,9.404074074,79.70015622,48.3168,1.9145,19.04906033,-6.263404846,0.025024932,83.2220464,1572.962853,0.006957073,0.173064739,6936.048575,0.962609594,-26.43877136
J1PRP11,Research Center,0.934024672,0.30732729760040006,PRP,199,16,12,1.8339999999999999,1.884,1.296,228,1.4,0.503201298,45.705,0.115268593,0.801213328,0.004666667,5.204,13.8718373472,0.6484563644,31.94441135,89.272828334,1514.16696476,52.249566268,19,4,-0.939692621,0.342020143,157,30,-9.75,14.1,53.47,441.4523756,10.7,0.673348181,5.478444444,91.67241309,48.3445,2.0411,12.06835315,-6.29166275,0.030189436,44.67004167,802.9389276,0.003460254,0.130481726,4402.018762,0.915453451,-26.56379494
