Sample ID,Height-DBH Ratio,Estem,Etwig,Branching Distance,Twig Diameter,Twig Wood Density,Stem Wood Density,Leaf Mass Fraction,Leaf Area,LMA,LCC,LNC,LPC,d15N,t/b2,Ks,Ktwig,Huber Value,%Lum,VD,%Sapwood,d13C,Biomass5,pcent.max.Bio5,Symmetric Competition,Asymmetric Competition,Soil Humidity,pH,Organic C,N,P,K,Ca,Mg,Soil Depth,Slope,North Aspect,East Aspect,Elevation,Summer.Max,Fall.Min,Mean.Temp,%Canopy Opening,Species,Site,Tree Age,Tree Height,julian date 2011,Branch Height,SRL,Root Wood Density,Twig branching angle,Hmax,Shade Tolerance,Drought Tolerance,WaterLogging Tolerance,DBH:DGH,Leaf Area Ratio,Branch Dry Mass,Leaf Thickness,Leaf Density,C.N,C.P,N.P,Kl,Kleaf,Biomass1,pcent.max.Bio1,Total Transmitted Light 
J18POG8,131.61290320,1860.58843900,165.51223360,11.87500000,6.15000000,0.37708437,0.45565250,2.71317835,18.85173913,85.65695703,50.71890000,3.09100000,20.34737579,-0.68634947,0.01828112,115.84995570,2059.02235400,0.01116896,0.18512921,10599.19821000,0.90518073,-29.47694382,43.96566124,1.00000000,0.65197744,0.88881235,0.07800000,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,0.00000000,51.00000000,32.17000000,-12.50000000,14.67000000,28.30000000,POG,Cabosse d'Or,5.00000000,408.00000000,201.00000000,2.50000000,NA,NA,47.88966667,20.00000000,1.21000000,2.50000000,2.00000000,0.65957447,322.36103850,4.55849133,0.15820000,0.54144726,16.40857328,2.49265068,0.15191148,619.86047130,1.75767086,18.15222308,1.00000000,15.00000000
J18POG9,147.39130430,1799.92953800,197.48046180,100.00000000,5.83000000,0.40431462,0.45084746,2.56061478,34.37750000,88.06632245,48.63190000,2.78240000,18.22415819,-0.78660031,0.00410768,226.80607920,3968.65271700,0.00699003,0.25452181,16667.52498000,0.89116581,-28.90046486,22.20258503,0.54146557,0.81734333,0.86941185,0.08000000,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,0.00000000,51.00000000,32.17000000,-12.50000000,14.67000000,28.59000000,POG,Cabosse d'Or,5.00000000,339.00000000,201.00000000,2.60000000,NA,NA,0.00000000,20.00000000,1.21000000,2.50000000,2.00000000,0.63888889,275.93486320,3.45034328,0.16925000,0.52033278,17.47839994,2.66854027,0.15267646,891.24035350,22.46519905,10.98705272,0.64898148,16.64000000
J18POT17,134.60000000,4667.36243200,385.80009300,100.00000000,4.45500000,0.46122830,0.45758907,2.05563033,25.19300000,101.05981820,50.71528769,2.24560000,16.40493393,-1.83950152,0.01748106,163.58203250,2937.02031200,0.00235362,0.22083408,9018.58604700,0.91441104,-29.24295647,20.08182377,0.70431065,0.47783624,0.32069324,0.07866667,4.72000000,1.97741246,0.03400620,27.00354943,94.34345539,457.99444550,55.07835747,55.00000000,0.00000000,0.00000000,0.00000000,51.00000000,32.17000000,-12.50000000,14.67000000,12.48000000,POT,Cabosse d'Or,9.00000000,673.00000000,201.00000000,5.20000000,211.26296300,0.48929050,0.00000000,25.00000000,1.21000000,1.77000000,1.77000000,0.79365079,197.36204580,2.22900000,0.17920000,0.56394988,22.58429270,3.09146553,0.13688565,741.82263240,12.13649727,6.48999660,0.75489432,9.47000000
J19ACR14,150.00000000,3521.97186900,159.71990810,12.50000000,6.59500000,0.41845316,0.61897695,1.31880799,44.67307692,47.15167169,49.70520000,2.01090000,16.57389215,-3.12735369,0.01454776,48.87775194,748.47641750,0.01004289,0.09177609,8014.91786600,0.77989657,-30.82720421,2.07849529,0.07715845,7.48799431,13.88333215,0.41866667,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,0.00000000,78.00000000,27.00000000,-11.33000000,13.89000000,9.10000000,ACR,Spa,22.00000000,360.00000000,212.00000000,2.90000000,NA,NA,47.32300000,25.00000000,3.44000000,1.84000000,3.08000000,0.72727273,277.33477280,6.95931484,0.12020000,0.39227680,24.71788751,2.99900588,0.12132938,524.30159190,0.53915422,0.52808479,0.10599857,5.05000000
J19ACR15,137.35294120,3293.22387300,240.77376680,13.57142857,5.66000000,0.46462249,0.60866571,2.05346317,47.17315789,53.01297571,52.18570000,2.40520000,13.04549634,-1.35697689,0.02221999,52.41690801,930.07242510,0.01145759,0.10472125,7158.06727800,0.90368168,-30.60363434,10.88062142,0.44847838,4.64111185,4.54375682,0.36400000,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,0.00000000,78.00000000,27.00000000,-11.33000000,13.89000000,9.12000000,ACR,Spa,19.00000000,467.00000000,212.00000000,4.40000000,NA,NA,50.57912500,25.00000000,3.44000000,1.84000000,3.08000000,0.68000000,385.08043430,5.43764319,0.12280000,0.43170176,21.69703143,4.00028474,0.18437014,500.35644890,0.53439409,1.80303014,0.40183958,5.20000000
J19BEPO17,116.57142860,2054.20252600,605.55313100,7.71428571,3.90500000,0.55622760,0.54679325,1.06424062,11.55181818,71.61407098,51.90530000,2.59380000,19.12389275,-1.35942317,0.02290889,18.31571694,353.65684570,0.00300036,0.07444120,4032.66634900,0.98339559,-28.07201088,0.11265714,0.10845973,1.26664631,5.32907160,0.40433333,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,0.00000000,78.00000000,27.00000000,-11.33000000,13.89000000,16.63000000,BEPO,Spa,15.00000000,408.00000000,212.00000000,3.50000000,NA,NA,55.44085000,15.00000000,1.50000000,2.34000000,1.00000000,0.71428571,147.83141480,2.69300000,0.15660000,0.45730569,20.01129617,2.71415975,0.13563138,246.16333990,0.63751437,0.00856623,0.02945780,9.24000000
J19FRA30,138.66666670,2787.07380900,118.84541610,20.66666667,8.02500000,0.46103163,0.61681135,1.18244415,155.84818180,53.30945617,46.18180000,3.09800000,20.61923707,-0.15768299,0.02954509,263.69387050,487.92080310,0.14475387,0.13321456,26908.70809000,0.09423656,-31.15417183,2.77963877,0.16734167,0.96271382,8.01008054,0.41633333,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,0.00000000,78.00000000,27.00000000,-11.33000000,13.89000000,8.84000000,FRA,Spa,29.00000000,416.00000000,212.00000000,3.10000000,NA,NA,29.55870000,30.00000000,2.46000000,2.38000000,2.59000000,0.65217391,213.11164260,10.60007784,0.10860000,0.49087897,14.90697224,2.23974339,0.15024804,1956.06311800,0.24004444,0.36555317,0.10605151,4.56000000
J19POB10,180.00000000,2181.67426100,219.83044710,19.75000000,6.38000000,0.53899831,0.46413731,0.98167624,29.56222222,77.26327395,50.42180000,2.18460000,12.08234448,2.32922022,0.02147651,55.65740984,1027.78596000,0.01012421,0.12176058,6828.09468400,0.94048051,-31.46225090,1.06690704,0.08734367,0.78539816,13.98072685,0.39266667,6.47000000,5.68979007,0.29262350,36.89981035,91.17332064,4110.25713000,334.48628250,55.00000000,0.00000000,0.00000000,0.00000000,78.00000000,27.00000000,-11.33000000,13.89000000,10.08000000,POB,Spa,14.00000000,324.00000000,212.00000000,2.60000000,NA,NA,67.26207500,25.00000000,1.27000000,1.77000000,2.63000000,0.58064516,126.37745980,8.14219562,0.20600000,0.37506444,23.08056395,4.17318014,0.18080928,456.63519610,0.70871607,0.13902844,0.03056879,5.36000000
J19POB11,185.45454550,2544.26469000,281.64172200,100.00000000,4.98500000,0.42158536,0.40132701,2.14285714,76.90444444,74.04571329,49.49880000,2.38580000,16.40458980,3.27627562,0.02348720,77.65799637,1320.80756200,0.00830590,0.14817682,9049.97711200,0.86621056,-29.04522369,4.37288189,0.28000818,5.72555261,2.30695035,0.41233333,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,0.00000000,78.00000000,27.00000000,-11.33000000,13.89000000,13.82000000,POB,Spa,6.00000000,306.00000000,212.00000000,2.60000000,NA,NA,0.00000000,25.00000000,1.27000000,1.77000000,2.63000000,0.67346939,298.28437920,2.99600000,0.23340000,0.31724813,20.74725459,3.01737505,0.14543491,524.64026020,1.20719621,1.57652783,0.27112800,8.02000000
J19POB8,141.23711340,3107.73724000,112.02159410,12.00000000,8.62500000,0.50197046,0.43164056,0.94911693,34.64481481,83.52487145,50.10990000,2.50250000,13.51531610,-0.94308295,NA,NA,NA,0.01467004,NA,NA,0.95184439,-30.54715965,7.33533579,0.55926239,23.29772454,3.59847648,0.34633333,NA,NA,NA,NA,NA,NA,NA,55.00000000,0.00000000,0.00000000,0.00000000,78.00000000,27.00000000,-11.33000000,13.89000000,11.43000000,POB,Spa,15.00000000,685.00000000,212.00000000,5.30000000,NA,NA,66.78926667,25.00000000,1.27000000,1.77000000,2.63000000,0.62987013,110.86365800,11.99852164,0.21460000,0.38921189,20.02393606,3.70763803,0.18516030,NA,NA,0.61213970,0.12534757,7.54000000
J19POB9,138.75000000,2581.42996500,235.83316760,26.50000000,6.32000000,0.56741034,0.42306713,0.99797950,49.59583333,83.18911199,49.02810000,2.47390000,14.42093506,-0.14565841,0.03229749,40.72331070,694.57065540,0.00831861,0.12855399,5094.54735600,0.86864728,-30.48278511,3.82340686,0.32950743,2.87147866,10.47593467,0.37566667,6.72000000,5.30407966,0.16097561,22.79923408,112.79995360,4021.71284500,352.11508700,55.00000000,0.00000000,0.00000000,0.00000000,78.00000000,27.00000000,-11.33000000,13.89000000,11.00000000,POB,Spa,17.00000000,555.00000000,212.00000000,4.20000000,NA,NA,51.16500000,25.00000000,1.27000000,1.77000000,2.63000000,0.65573771,117.79477280,6.26666178,0.21180000,0.39277201,19.81814140,3.39978648,0.17154921,316.55768070,0.60719507,0.48139801,0.11142656,5.58000000
J19POT19,173.61111110,9483.34053800,419.16521270,14.00000000,4.47000000,0.50449687,0.46796082,1.67541899,13.97976744,80.84773676,50.43910000,3.31870000,19.02353801,2.83358487,0.02475873,70.81395778,1250.36956400,0.00629489,0.16246889,6995.42791600,0.89926903,-28.72410286,12.54338260,0.48119190,2.21424059,1.62465244,0.21000000,6.54000000,3.34576852,0.10367516,41.38142599,412.78820120,3708.95489200,352.70934610,55.00000000,22.90000000,0.17364818,-0.98480775,78.00000000,27.00000000,-11.33000000,13.89000000,14.71000000,POT,Spa,9.00000000,625.00000000,212.00000000,6.80000000,NA,NA,67.07057500,25.00000000,1.21000000,1.77000000,1.77000000,0.90000000,201.95530730,3.58000000,0.15080000,0.53612558,15.19845120,2.65140480,0.17445230,435.29289890,1.35300802,1.59950597,0.20350266,8.18000000
J19POT20,176.08695650,3128.35759100,364.50355890,100.00000000,4.50000000,0.44461591,0.48542594,2.22068096,37.71727273,89.44539516,49.74050000,3.09300000,23.15645038,0.60113232,0.02874705,40.35904518,764.87185950,0.00453462,0.11826693,4801.53070500,0.96520133,-27.31075020,12.71856136,0.42999970,5.37230933,1.86750461,0.21233333,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,0.00000000,78.00000000,27.00000000,-11.33000000,13.89000000,9.57000000,POT,Spa,7.00000000,405.00000000,212.00000000,3.60000000,NA,NA,0.00000000,25.00000000,1.21000000,1.77000000,1.77000000,0.62162162,247.16267340,2.37900000,0.18160000,0.49254072,16.08163595,2.14801920,0.13356969,341.89137930,1.26137653,5.36339386,0.60138202,3.55000000
J19RHT16,85.00000000,1162.57715800,35.85108917,83.00000000,13.36000000,0.38545481,0.48881633,3.00476083,474.45772730,70.17101821,47.86260000,2.62100000,41.30209074,-1.46501710,0.01569981,336.68284930,3377.93548500,3.21141505,0.10794792,41359.97022000,0.51097596,-29.11246918,9.24403251,0.33201823,2.85521903,4.02271802,0.29100000,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,0.00000000,78.00000000,27.00000000,-11.33000000,13.89000000,24.19000000,RHT,Spa,11.00000000,306.00000000,212.00000000,2.10000000,NA,NA,55.07900000,6.00000000,1.56000000,4.00000000,1.00000000,0.90000000,434.31141200,26.35417740,0.16800000,0.41768463,18.26119802,1.15884206,0.06345926,3113.16996000,0.01149622,3.13313941,0.36765422,12.76000000
J19ULA17,102.17391300,2021.02458400,822.99695090,72.00000000,3.39500000,0.57139441,0.80261944,2.42209073,44.07818182,56.67615394,45.72780000,3.23070000,28.98998413,2.00919936,0.03380243,239.75693320,2138.98656100,0.01341670,0.11908246,8033.21223600,0.45436722,-29.32040833,18.13428753,1.00000000,0.88796178,14.85481872,0.43600000,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,0.00000000,78.00000000,27.00000000,-11.33000000,13.89000000,8.51000000,ULA,Spa,20.00000000,470.00000000,212.00000000,4.40000000,NA,NA,54.06030000,35.00000000,3.14000000,2.92000000,2.46000000,0.62162162,422.06114400,2.02800000,0.14780000,0.38346518,14.15414616,1.57736547,0.11144194,2017.24334300,3.15465849,3.00550200,0.88759632,4.38000000
J19ULA18,148.75000000,4210.75737800,385.22464130,10.60000000,4.92000000,0.56169747,0.70582938,1.02852204,24.12555556,40.45195659,42.89670000,2.23470000,27.25711768,-0.34688152,0.03229164,436.77814420,641.94949930,0.08617074,0.21883471,11962.87249000,0.07485315,-30.22820938,7.10871300,0.38535142,5.67266095,41.36088783,0.41233333,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,0.00000000,78.00000000,27.00000000,-11.33000000,13.89000000,7.73000000,ULA,Spa,21.00000000,476.00000000,212.00000000,3.30000000,NA,NA,83.40466667,35.00000000,3.14000000,2.92000000,2.46000000,0.65306122,247.39268220,3.47100000,0.10440000,0.38747085,19.19573097,1.57377976,0.08198593,1999.59417500,0.66819231,1.49276015,0.43336615,4.88000000
J1ACR17,127.82608700,3836.25442300,206.44457170,12.55555556,6.36500000,0.50380037,0.60030278,2.03729906,30.97844444,82.13596551,49.68676197,2.22020000,9.91534818,-3.37006273,0.01505070,31.36802279,529.04651900,0.01712459,0.06957222,7714.14242700,0.85896769,-29.97238953,22.37453066,1.00000000,0.79822078,9.20637365,0.03466667,6.04000000,4.64456797,0.12229856,8.01861297,139.13240540,1673.80744500,69.29181271,55.00000000,0.00000000,0.00000000,0.00000000,157.00000000,30.00000000,-9.75000000,14.10000000,7.96000000,ACR,Research Center,19.00000000,588.00000000,199.00000000,3.70000000,47.68071540,0.65204236,43.84950000,25.00000000,3.44000000,1.84000000,3.08000000,0.70769231,241.30143370,7.68321171,0.14280000,0.57518183,22.37940815,5.01109604,0.22391549,447.37031920,0.24361133,4.13801459,1.00000000,3.26000000
J1ACSA1,204.22764160,11481.05122000,242.87784050,22.40000000,5.82000000,0.49555523,0.78739168,1.58756247,71.52619048,46.48313971,47.57400000,2.18390000,10.49275870,-5.42121035,0.02692970,54.29740890,859.03541620,0.01957010,0.09487469,9659.58115200,0.80575327,-30.92636284,8.80680183,0.14497568,1.30641302,6.86615247,0.04300000,NA,NA,NA,NA,NA,NA,NA,30.00000000,0.00000000,0.00000000,0.00000000,157.00000000,30.00000000,-9.75000000,14.10000000,5.23000000,ACSA,Research Center,24.00000000,592.26016070,199.00000000,3.90000000,NA,NA,53.66600000,35.00000000,4.76000000,2.88000000,3.37000000,0.66666667,339.03592910,6.21833800,0.11120000,0.41801385,21.78396447,4.53398400,0.20813402,571.66725090,0.38942309,1.52404227,0.10635814,2.13000000
J1ACSA2,154.46603020,4744.59677100,287.48149700,15.80000000,5.26000000,0.47911480,0.81580247,2.37947377,65.71900000,52.75491106,47.45710000,2.13430000,10.95241808,-4.30214935,0.02209996,55.12758753,740.39980330,0.01478998,0.09100550,9150.46101600,0.68401782,-30.24867424,5.94428412,0.09460716,2.18166157,4.47751181,0.08566667,5.41000000,5.60255495,0.18498342,6.36223823,131.99330950,1026.12654000,80.59348940,38.00000000,0.00000000,0.00000000,0.00000000,157.00000000,30.00000000,-9.75000000,14.10000000,4.00000000,ACSA,Research Center,31.00000000,355.27186960,173.00000000,3.20000000,52.29926199,0.59141157,NA,35.00000000,4.76000000,2.88000000,3.37000000,0.71875000,446.59152010,3.66887844,0.12780000,0.41279273,22.23544019,4.33302488,0.19487021,601.07104580,0.46464825,0.80167838,0.05409055,1.69000000
J1AMSP18,185.45454550,9405.22086800,456.90071040,16.00000000,4.60000000,0.58236558,0.89741722,0.94013355,14.29241379,65.33487744,49.94510000,2.21670000,14.52748067,-6.99337654,0.01786007,63.62450809,1153.92689100,0.00473959,0.16633099,6703.29001900,0.92368516,-28.67544136,4.68568073,0.21079913,20.35544331,5.73702092,0.06133333,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,0.00000000,157.00000000,30.00000000,-9.75000000,14.10000000,6.41000000,AMSP,Research Center,21.00000000,510.00000000,199.00000000,3.80000000,NA,NA,60.97360000,12.00000000,NA,NA,NA,0.67073171,142.93575870,4.34300000,0.16360000,0.39935744,22.53128524,3.43797394,0.15258668,379.29295740,2.01053323,0.76724054,0.19532960,4.22000000
J1AMSP19,182.80000000,9141.63607600,504.85387720,12.58333333,4.59500000,0.64208855,0.80211238,0.88829905,12.29440000,54.30114524,49.11570000,2.68570000,17.29027035,-2.54999529,0.02013537,48.87553934,931.15790340,0.00435856,0.14744725,5961.69600800,0.97029073,-30.26641281,2.24821324,0.11151489,27.05837718,16.73876228,0.07733333,5.74000000,6.01037276,0.20312221,10.65859373,169.10066990,1733.95726800,83.92960786,37.00000000,0.00000000,0.00000000,0.00000000,157.00000000,30.00000000,-9.75000000,14.10000000,8.01000000,AMSP,Research Center,15.00000000,457.00000000,218.00000000,3.60000000,NA,NA,68.34426000,12.00000000,NA,NA,NA,0.74962519,163.40632600,4.52100000,0.11640000,0.46650468,18.28785791,2.84065541,0.15533013,328.31338570,1.34764250,0.42191236,0.11842898,5.40000000
J1AMSP20,125.26315790,1912.37450800,463.15016030,11.12500000,4.71500000,0.62021664,0.83738726,0.97521111,12.60000000,79.52380952,48.21730000,2.41260000,10.72142194,-2.04311244,0.01582692,87.19701086,1569.01700000,0.00421722,0.21754270,6622.47691700,0.91642338,-31.24076210,1.55924076,0.07470627,0.95033178,3.50652416,0.02066667,5.26000000,2.76484265,0.07478368,14.52661471,88.03850551,266.68738930,19.37174238,20.00000000,0.00000000,0.00000000,0.00000000,157.00000000,30.00000000,-9.75000000,14.10000000,15.92000000,AMSP,Research Center,23.00000000,238.00000000,218.00000000,1.70000000,59.59952978,0.84688655,63.79336000,12.00000000,NA,NA,NA,0.67857143,118.42549710,3.67100000,0.19140000,0.41548490,19.98561718,4.49728593,0.22502612,401.47860720,14.26806073,0.31706406,0.08596690,10.74000000
J1AMSP21,130.27777780,3194.52665200,428.57790120,9.76470588,5.00500000,0.64668999,0.83938017,1.58356572,10.02701493,112.60624280,42.11930000,1.50380000,9.93972047,-5.55211308,0.02220302,37.64501722,698.14254140,0.00594716,0.14622233,4394.05005100,0.94451033,-30.60179962,20.01720482,1.00000000,0.28908801,1.16481608,0.02600000,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,0.00000000,157.00000000,30.00000000,-9.75000000,14.10000000,24.88000000,AMSP,Research Center,17.00000000,469.00000000,197.00000000,2.80000000,NA,NA,44.55682500,12.00000000,NA,NA,NA,0.60000000,138.59639340,5.37900000,0.22000000,0.51184656,28.00857827,4.23747329,0.15129198,254.54560910,0.70243279,3.53722795,1.00000000,15.57000000
J1AMSP21b,227.50000000,18858.05300000,376.24421680,50.00000000,5.16500000,0.60460076,0.87895522,1.11225807,27.65500000,97.54113180,49.05180000,1.99720000,18.49143798,-1.23000528,0.02253595,40.65978344,742.17293970,0.00494770,0.14309292,5287.77141800,0.92963007,-29.14388336,6.70276837,0.31305693,NA,NA,0.05333333,5.71000000,5.45093447,0.19492895,9.00928318,155.69271500,1455.41162400,62.34729245,24.00000000,0.00000000,0.00000000,0.00000000,157.00000000,30.00000000,-9.75000000,14.10000000,5.48000000,AMSP,Research Center,14.00000000,637.00000000,218.00000000,4.40000000,NA,NA,38.50810000,12.00000000,NA,NA,NA,0.70000000,119.07834100,5.42500000,0.18920000,0.51554509,24.56028440,2.65267634,0.10800674,281.94666200,2.39955576,1.20489405,0.31846254,2.40000000
J1BEPA1,168.96585750,5969.10528400,474.27563010,7.50000000,4.45500000,0.56700179,0.62911197,0.76480111,29.46400000,84.98506652,46.67490000,1.96790000,9.95439106,-3.90533598,0.02324240,111.54834250,2121.37693100,0.00222294,0.15857728,3755.51780000,0.96855621,-31.28025421,2.30068732,0.08475874,1.50792153,2.73309071,0.01466667,NA,NA,NA,NA,NA,NA,NA,24.00000000,0.00000000,0.00000000,0.00000000,157.00000000,30.00000000,-9.75000000,14.10000000,18.12000000,BEPA,Research Center,14.00000000,473.10440110,199.00000000,3.30000000,NA,NA,78.40950000,25.00000000,1.54000000,2.02000000,1.25000000,0.72727273,84.43802035,4.32400000,0.15960000,0.53248789,23.71812592,4.68887546,0.19769165,699.17505250,12.43648927,0.05193307,0.00882116,12.95000000
J1BEPA2,145.61782460,4900.13357600,429.38590450,13.66666667,4.52000000,0.52842439,0.51007407,1.48833593,13.05750000,80.30718829,48.39160000,2.03040000,10.39469356,-5.62504347,0.02094603,124.18536230,2407.84897600,0.00495564,0.18817844,3908.34474100,0.98748145,-28.54852089,10.23855511,0.35153129,18.27341609,2.20794641,0.10666667,6.60000000,2.41047848,0.02496869,17.86681363,57.96894819,1451.00957300,57.82670340,28.00000000,0.00000000,0.00000000,0.00000000,157.00000000,30.00000000,-9.75000000,14.10000000,9.21000000,BEPA,Research Center,18.00000000,538.78595120,197.00000000,3.90000000,NA,0.47150804,58.43980000,25.00000000,1.54000000,2.02000000,1.25000000,0.79569893,179.64748570,3.85800000,0.17640000,0.45525617,23.83353034,4.65541382,0.19533043,672.66634010,3.69480447,1.24348427,0.19684315,7.36000000
J1BEPO1,135.01427460,2564.00823500,343.39054580,31.40000000,4.45000000,0.40960623,0.50314494,2.16507177,18.12480000,71.98975989,49.97481598,2.39980000,15.78966381,-4.83123341,0.01900155,56.06954516,1054.66874200,0.00522045,0.10296283,6909.39877900,0.95798598,-29.35997421,0.95974796,0.68042615,0.73490373,0.99260104,0.01033333,5.77000000,1.61233644,0.01589097,27.23805937,46.82760359,415.83448660,22.92743747,23.00000000,0.00000000,0.00000000,0.00000000,157.00000000,30.00000000,-9.75000000,14.10000000,18.25000000,BEPO,Research Center,9.00000000,499.55281590,199.00000000,3.80000000,198.70075080,0.46023945,40.00400000,15.00000000,1.50000000,2.34000000,1.00000000,0.64912281,287.84689000,2.50800000,0.15800000,0.45563139,20.82457537,3.16503357,0.15198550,501.47421700,1.71117788,0.13471331,0.34114197,13.21000000
