SampleID,Height.DBH.Ratio,Estem,Etwig,Branching.Distance,Twig.Diameter,Twig.Wood.Density,Stem.Wood.Density,Leaf.Mass.Fraction,Leaf.Area,LMA,LCC,LNC,LPC,d15N,t.b2,Ks,Ktwig,Huber.Value,X.Lum,VD,X.Sapwood,d13C,Biomass5,pcent.max.Bio5,Symmetric.Competition,Asymmetric.Competition,Soil.Humidity,SoilpH,Organic C,N,P,K,Ca,Mg,Soil.Depth,Slope,North.Aspect,East.Aspect,Elevation,Summer.Max,Fall.Min,Mean.Temp,X.Canopy Opening,Species,Site,Tree.Age,Tree.Height,julian.date.2011,Branch.Height,SRL,Root.Wood.Density,Twig.branching.angle,Hmax,Shade.Tolerance,Drought.Tolerance,WaterLogging Tolerance,DBH.DGH,Leaf Area.Ratio,Branch.Dry.Mass,Leaf.Thickness,Leaf.Density,C.N,C.P,N.P,Kl,Kleaf,Biomass1,pcent.max.Bio1,Total.Transmitted.Light 
J17ACSA30,182.6530612,19897.44813,365.9724777,9.375,4.95,0.540153289,0.803303887,0.855700741,36.60323529,32.32597569,48.0312,1.9905,16.23715279,-2.015269775,0.030041004,27.8415949,500.6034726,0.00992836,0.065678966,5615.495093,0.915735093,-31.49688957,55.73116207,1,9.241383879,25.66835461,0.183,4.97,8.067746397,0.324016421,15.51125605,162.3221898,2316.794407,157.2632787,46,0,0,0,70,26.83,-10.83,13.81,5.62,ACSA,Mme Boucher,38,895,194,5.2,NA,NA,54.8548,35,4.76,2.88,3.37,0.790322581,264.2420129,4.925787485,0.1058,0.305538523,24.13021854,2.958104825,0.122589226,419.9336555,0.293288991,13.14623241,1,3.24
J17AMSP17,170.9090909,9970.596715,1124.215792,26.33333333,3.025,0.619667388,0.847377797,0.683634373,19.59928571,41.32803674,48.6842,2.1501,11.6979458,-2.164248476,0.016973876,22.70840614,426.2219124,0.002240525,0.125821213,3317.463875,0.955914898,-30.59014977,3.281369376,0.157077576,0.222329386,26.51029928,0.243333333,NA,NA,NA,NA,NA,NA,NA,NA,14.3,-0.529919264,-0.848048096,70,26.83,-10.83,13.81,5.32,AMSP,Mme Boucher,35,564,214,4.2,67.49882353,0.688006829,59.93665,12,NA,NA,NA,0.733333333,165.7963875,1.827,0.1254,0.329569671,22.6427608,4.161773429,0.183801501,180.5019146,1.118876663,0.345754655,0.093662876,3.19
J17BEA14,160.3571429,2968.724349,741.0423811,31,3.48,0.540579703,0.667737478,1.622660099,23.50708333,38.02045483,48.2354,2.6523,12.18918557,-3.0586905,0.021073553,89.72960457,1745.054558,0.006067412,0.156305186,2149.928851,0.990474652,-31.67893333,2.409100481,0.108143467,0.772029928,24.75018417,0.474666667,5.5,35.40111712,1.753125,120.2126806,349.1426782,13011.98648,615.6952603,55,0,0,0,70,26.83,-10.83,13.81,7.99,BEA,Mme Boucher,28,449,194,3.1,75.67251846,0.627045075,64.90445,25,3.17,3,2,0.538461538,436.1034483,2.03,0.1268,0.299845858,18.18625344,3.957229111,0.217594521,595.4342261,2.320640387,0.345670728,0.048651201,4.24
J17BEPO13,174.4444444,3162.487714,422.7568882,17,4.235,0.456725987,0.443027414,1.582222222,17.5153125,63.99757355,51.2523,3.1171,18.05083285,2.29820713,0.014198678,75.56442409,1454.519366,0.00365173,0.140112525,6277.444354,0.980329883,-28.83520973,0.179259355,0.141708139,1.182965416,6.077813424,0.018333333,5.49,2.556346528,0.090778947,17.43647244,53.33252952,1097.111554,52.90089641,55,18,-0.034899497,0.999390827,70,26.83,-10.83,13.81,16.56,BEPO,Mme Boucher,8,314,214,2.3,78.7,0.413978495,38.59233333,15,1.5,2.34,1,0.75,243.9272727,2.475,0.142,0.450687138,16.44230214,2.839331593,0.172684553,537.355334,2.228878852,0.04446311,0.125549116,9.43
J17BEPO14,124.2307692,452.2550522,436.6336686,18.91666667,4.575,0.550500374,0.59913615,0.975918885,9.668888889,52.1719145,51.6132,3.283,18.44948487,-3.885506325,0.016640429,19.87424561,344.3943658,0.002580828,0.057890232,5575.772459,0.882542229,-31.71050949,0.25753461,0.245386386,0.676850024,3.872954835,0.041,5.09,6.436399056,0.24952293,24.63982891,143.747079,1595.755566,110.1270874,38,0,0,0,70,26.83,-10.83,13.81,11.19,BEPO,Mme Boucher,31,323,194,2,NA,0.49149081,48.003575,15,1.5,2.34,1,0.337662338,185.4626109,2.367,0.1324,0.394047693,15.72135242,2.797541522,0.177945348,342.7314178,0.971196738,0.066134774,0.225084503,3.52
J17CAC17,138.0952381,5427.358448,116.1932258,20.75,8.185,0.468895838,0.805111663,1.376540232,292.075,42.82290508,45.5871,2.8022,10.54999743,-2.057001371,0.042274181,465.1831254,452.380197,0.45552185,0.204906102,33384.61331,0.04952788,-29.4551358,15.36479375,1,0.140514895,0.743517911,0.048,6.02,2.39943984,0.102727542,22.33352105,91.49875198,2146.417913,115.7120743,55,0,0,0,70,26.83,-10.83,13.81,5.88,CAC,Mme Boucher,23,580,194,3.2,NA,0.381031614,62.752,25,2.07,4,2.5,0.677419355,301.7580402,11.04726157,0.0952,0.449820431,16.26832489,4.321053185,0.265611439,2265.351773,0.145694734,3.035069493,0.867998821,3.47
J17CAC18,187.6190476,4711.938239,126.6249359,64,7.445,0.422772611,0.710583676,1.009336432,328.8233333,30.42498336,48.0568,2.7613,11.22404843,4.934726219,0.032179678,334.4892311,178.0919076,0.6675,0.193905765,27908.97564,0.027116408,-31.33809517,NA,NA,1.653167096,7.703007431,0.156,NA,NA,NA,NA,NA,NA,NA,48,0,0,0,70,26.83,-10.83,13.81,6.98,CAC,Mme Boucher,29,394,194,2.5,NA,0.614783227,64.5771,25,2.07,4,2.5,0.6,330.3651106,9.035639371,0.089,0.341853746,17.40368667,4.28159236,0.246016401,1729.096117,0.05054507,NA,NA,3.65
J17CAC19,186.9230769,9087.477173,162.7805207,83,6.815,0.455399296,0.689065606,1.406147014,231.5516667,32.42616839,46.2312,2.8893,10.39312569,5.039265747,0.032393009,193.0224767,206.347622,0.175177683,0.111154637,20221.39723,0.054445463,-31.76944626,1.814895523,0.114720458,0.530574852,10.2075952,0.341333333,NA,NA,NA,NA,NA,NA,NA,55,0,0,0,70,26.83,-10.83,13.81,6.96,CAC,Mme Boucher,22,486,194,2.6,NA,NA,57.966,25,2.07,4,2.5,0.764705882,421.8419478,4.637495181,0.102,0.317903612,16.00083065,4.448247944,0.278001064,1764.440566,0.155154073,0.254318208,0.0706389,3.11
J17FAG23,132.5714286,3158.502019,705.1462875,8.571428571,3.77,0.60369854,0.694197349,1.216328653,51.47615385,30.663937,49.4946,2.5181,8.167120657,-1.320993619,0.016384515,26.86529665,498.3666087,0.005659076,0.087614588,5877.511039,0.944772853,-31.65257568,6.348358629,0.433740737,0.885294497,36.46043449,0.070333333,4.64,3.46088986,0.141292356,12.26763656,50.95960103,516.9498191,31.49579204,55,10.6,-0.978147601,0.207911691,70,26.83,-10.83,13.81,3.39,FAG,Mme Boucher,50,464,214,3.5,NA,NA,72.02693333,25,4.75,1.5,1.5,0.648148148,390.7540302,1.923,0.0868,0.353271164,19.65553393,6.060226374,0.308321636,307.96604,0.533064108,0.934951522,0.226761298,1.31
J17OSV29,139.5454545,2139.005352,936.428968,8.5,3.095,0.540324111,0.681869159,0.992,24.068,24.74932137,45.9749,2.6966,9.028475419,1.54624882,0.030788857,73.81132286,1407.920047,0.004362362,0.154061229,2623.800746,0.971460426,-31.83604897,2.478125395,0.336499762,0.737809541,35.72988237,0.082666667,NA,NA,NA,NA,NA,NA,NA,55,0,0,0,70,26.83,-10.83,13.81,4.74,OSV,Mme Boucher,28,307,214,2.5,NA,NA,75.61968,12,4.58,3.25,1.07,0.628571429,397.97,2,0.0784,0.315680119,17.04921012,5.092210796,0.298677227,473.6296718,1.865178312,0.362941131,0.225111052,2.96
J17POB7,181.5789474,1557.904718,298.2446216,100,4.935,0.437527279,0.41249531,3.102645085,82.94,88.4173298,49.3957,2.7549,17.77807031,1.975522704,0.024258564,45.45445339,816.8639109,0.006979686,0.106003808,5186.877531,0.915257676,-29.72731323,11.52144171,0.765648466,0.101333121,9.132158053,0.127333333,5.61,2.597627581,0.133519737,33.92735193,58.18203442,1120.059289,64.79990119,55,0,0,0,70,26.83,-10.83,13.81,14.56,POB,Mme Boucher,5,345,214,3.2,198.1942197,0.51440718,0,25,1.27,1.77,2.63,0.5,353.063561,2.533,0.2412,0.366572677,17.93012451,2.778462406,0.154960575,428.776726,0.780228987,5.602832719,1,9.52
J17POD7,157.6923077,2282.970316,284.8025901,100,4.99,0.427172442,0.461162325,2.592765825,55.64,84.9454284,46.4621,2.601,12.46766472,-1.355768933,0.019815829,221.9065659,3454.550137,0.009884396,0.23674265,13550.89957,0.79285078,-29.24860809,14.39020495,0.449140246,0.434266835,1.620386756,0.387333333,5.45,3.828462802,0.165437003,18.17640186,49.20029935,1730.122648,81.79744526,43,10,-0.034899497,0.999390827,70,26.83,-10.83,13.81,4.55,POD,Mme Boucher,9,410,214,2.9,NA,NA,0,30,1.7,1.57,3.03,0.604651163,302.282507,3.207,0.2044,0.415584288,17.86316801,3.726608073,0.208619662,935.9442565,3.555921831,3.499590292,0.484344698,2.84
J17POT14,167.9166667,4130.053079,224.1068679,34,5.835,0.459615946,0.486528926,1.766740065,16.55414286,68.63193504,51.8212,2.9976,14.88474512,-2.020292177,0.026195473,56.84078569,1067.233215,0.008076787,0.124774488,6658.697372,0.956245426,-28.76329277,4.008140229,0.140082264,0.350876825,4.926129964,0.162,5.84,6.73280142,0.21128156,16.16294648,120.6412598,1877.645287,123.6417467,22,0,0,0,70,26.83,-10.83,13.81,8.47,POT,Mme Boucher,10,403,194,2.4,161.2205534,0.530654659,54.9505,25,1.21,1.77,1.77,0.75,254.2454497,4.881306633,0.134,0.51217862,17.28756338,3.481497304,0.201387392,448.2865773,0.753712968,1.522064703,0.17642249,3.79
J17POT15,194.7058824,2850.244284,294.272621,11.625,5.035,0.449373035,0.431413613,0.896397737,10.62272727,59.73470261,48.7445,2.519,18.0882573,-2.826856146,0.018376199,37.26240811,697.1188044,0.00238632,0.108237606,6199.15348,0.952809305,-30.4128846,1.526740399,0.052169583,0.115507351,7.503473363,0.078333333,5.67,6.334606414,0.234951456,19.71580917,151.4834493,2531.854638,129.7196599,35,0,0,0,70,26.83,-10.83,13.81,8.47,POT,Mme Boucher,10,331,194,2.5,78.86153846,0.451565558,41.03324,25,1.21,1.77,1.77,0.62962963,129.8958023,3.359,0.124,0.481731473,19.35073442,2.694814607,0.139261619,348.0299629,5.830672379,0.215342039,0.024404031,3.79
J17PRS13,66.26865672,724.8322479,559.2291653,10.5,4.015,0.543024111,0.646475096,1.67110741,18.6862069,35.14486068,47.1147,2.3105,17.84014685,-1.795784907,0.035627616,50.15094589,963.7924396,0.005712559,0.18410457,4513.046337,0.978756133,-29.5929882,0.64352757,0.033156715,0.281931442,2.560944017,0.108333333,5.86,6.390341736,0.285250266,18.00734612,113.8270625,2224.229234,144.2129535,55,0,0,0,70,26.83,-10.83,13.81,6.77,PRS,Mme Boucher,33,222,194,1.7,48.85822222,0.415533088,56.979,22,2.46,3.02,1.06,0.930555556,475.4537885,2.402,0.1228,0.286195934,20.39156027,2.640936781,0.129511266,271.4986347,0.925082738,0.095722561,0.022314824,3.13
J17QUR25,174.6666667,4010.304438,281.009066,13.55,6.03,0.615478883,0.705585106,1.229427703,45.77714286,51.9207964,44.745,2.2664,10.9232699,-0.422219906,0.053401346,122.1285983,471.2393493,0.046323343,0.063018283,31800.69843,0.196514357,-30.48014534,1.387968397,0.056506711,14.79634675,0.735544586,0.119,6.2,2.321247334,0.050182971,13.4691962,99.87319496,1566.780214,147.7238291,55,0,0,0,70,26.83,-10.83,13.81,5.47,QUR,Mme Boucher,13,262,194,1.7,NA,NA,75.4216,25,2.75,2.88,1.12,0.731707317,231.5938223,7.589710219,0.1332,0.389795769,19.74276385,4.096300869,0.207483658,1853.767711,0.361545472,0.157719536,0.028908381,3.02
J17RHT10,127.2727273,2174.859366,41.39870506,100,10.4,0.269719059,0.447586058,2.431825191,439.4877778,55.68098215,50.4213,2.8735,23.47743437,0.219437875,0.011255389,422.1950742,2227.935624,3.128282247,0.151744568,18651.3208,0.268756877,-29.31268585,5.098110977,0.128129141,20.77298,0.741512469,0.030666667,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,70,26.83,-10.83,13.81,7.5,RHT,Mme Boucher,16,420,194,3.5,27.15588448,0.596776819,0,6,1.56,4,1,0.733333333,442.8528812,9.934924637,0.1434,0.388291368,17.54699843,2.147649492,0.122394123,2731.285611,0.015012118,1.277577936,0.104902394,4.89
J17RHT11,106.7647059,1309.373028,22.95028726,51.33333333,15.595,0.336215,0.455310269,3.533665912,286.4602381,87.06934312,50.7024,3.3296,16.52230818,2.535438643,0.015280891,326.9110092,2428.618474,5.996164124,0.14321436,34107.20259,0.378355331,-28.45865105,26.59300926,0.833127675,0.390504511,2.010619298,0.289333333,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,70,26.83,-10.83,13.81,10.47,RHT,Mme Boucher,5,363,194,2.5,100.7050891,0.560457082,34.0913,6,1.56,4,1,0.723404255,399.680801,30.68626256,0.1602,0.543504015,15.22777511,3.068723779,0.20152148,2272.260661,0.005557759,6.900206671,0.706261518,4.99
J17RHT12,144.4,1183.454915,32.55050887,41.66666667,13.33,0.348398505,0.43639604,3.261810762,272.1123333,84.5300409,50.5903,3.0113,20.2207233,1.711167202,0.007497683,286.9698036,2987.368989,3.226691855,0.116527681,25747.06525,0.530179313,-28.63920639,30.80326315,1,0.180615595,2.22144433,0.163666667,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,70,26.83,-10.83,13.81,12.51,RHT,Mme Boucher,5,361,194,2.1,128.8917184,0.558173077,32.24066667,6,1.56,4,1,0.520833333,389.1154529,24.44133207,0.1592,0.530967594,16.80015276,2.501903579,0.148921478,2458.04639,0.01036126,9.42838608,1,4.57
J17TIA23,124.2857143,696.7590192,143.6295317,16.14285714,6.43,0.357704078,0.302154626,0.811750178,43.09315789,30.02064072,45.8642,3.157,20.65311213,0.059482093,0.036429285,65.26612185,1186.595141,0.012894594,0.133818112,5307.259933,0.925944312,-30.95980347,1.81650932,0.212670124,0.128524867,44.96170938,0.1,5.55,7.654096621,0.302031851,11.83597836,110.5263114,2274.744067,142.5026358,47,0,0,0,70,26.83,-10.83,13.81,5.48,TIA,Mme Boucher,11,261,194,2,NA,0.428717949,68.4212,35,3.98,2.88,1.26,0.65625,258.1520002,5.18016517,0.1144,0.262418188,14.52777954,2.220691957,0.152858319,487.0957899,0.826679765,0.2095297,0.103611385,2.81
J17ULA12,131.1111111,1467.771471,435.2636389,13.875,4.62,0.559621693,0.756716418,1.367037724,22.09473684,42.13911386,44.9593,2.6953,15.00651451,-3.288212376,0.030986512,244.640189,773.2381354,0.042090108,0.177764913,11140.203,0.160973939,-29.86118622,2.196035311,0.118603465,3.568557722,62.21138852,0.074333333,NA,NA,NA,NA,NA,NA,NA,55,0,0,0,70,26.83,-10.83,13.81,5.04,ULA,Mme Boucher,33,236,194,2.1,NA,NA,58.3739,35,3.14,2.92,2.46,0.6,314.1218306,3.234,0.106,0.39753881,16.68062924,2.995985508,0.179608663,1375.599488,1.406512088,0.397284825,0.114910313,2.47
J17ULA14,150.8333333,2820.362446,401.5386798,9.294117647,4.555,0.501836621,0.646419753,1.046849315,19.7672,32.85240196,45.5405,3.0034,18.88553522,1.319845345,0.049898005,97.28563476,248.3889285,0.061462315,0.142076897,6604.169964,0.130033013,-30.6911248,0.628783879,0.030452803,1.833201732,67.26918493,0.094,5.49,6.054989471,0.364620939,19.49252619,115.9595115,1862.694677,117.515121,43,0,0,0,70,26.83,-10.83,13.81,5.36,ULA,Mme Boucher,34,362,194,2.7,NA,0.46974847,74.6035,35,3.14,2.92,2.46,0.631578947,318.0986301,3.65,0.0928,0.354012952,15.16298195,2.411395784,0.159031765,651.8943487,0.185942775,0.140511658,0.036444937,2.33
J17ULA15,130.2941176,3772.083428,354.7484243,8.5,5.025,0.539573744,0.721662338,1.091325811,18.06606061,33.4127277,42.7684,2.3746,20.32632386,-1.142333755,0.046466125,257.0043269,972.8360071,0.024899557,0.145727619,9628.050576,0.192783256,-30.71479118,1.131710648,0.058931803,12.11083034,41.97257438,0.264,5.53,7.504457346,0.308609048,15.62135093,114.4249256,2676.845326,151.3385133,32,0,0,0,70,26.83,-10.83,13.81,5.88,ULA,Mme Boucher,27,443,194,3.1,NA,0.672553796,71.94524,35,3.14,2.92,2.46,0.723404255,314.8977433,2.836,0.135,0.247501687,18.01078076,2.104089274,0.116823879,1768.832734,1.546134202,0.139024114,0.038770681,2.88
J18BEPO15,114.4736842,1624.471067,436.3935612,22.33333333,4.305,0.487172592,0.55293247,1.656759074,7.833650794,86.62262928,50.2095,2.9707,20.2414485,-2.534376917,0.016901424,85.23560825,1577.214676,0.00470319,0.182108673,7119.431634,0.942409933,-28.19811043,0.954571129,0.804911967,0.099500313,0.398893994,0.085,5.32,2.019377434,0.07169088,48.61572195,88.33731419,575.6409749,65.96205587,55,0,0,0,51,32.17,-12.5,14.67,29.51,BEPO,Cabosse d'Or,7,435,201,2.9,NA,NA,44.26966667,15,1.5,2.34,1,0.62295082,185.847385,3.499,0.1932,0.448357294,16.90157202,2.480529,0.146763212,463.9026752,2.387944165,0.332016031,1,13.42
J18POD8,106.3829787,1132.525405,306.698022,45,5.145,0.489034991,0.425755568,2.965783664,20.97878049,101.4381547,44.6631,2.3883,14.9660505,-1.262010393,0.018683521,164.6063741,2765.150525,0.007699249,0.180832055,14880.28227,0.855543782,-28.98805031,27.98648133,1,0.942121606,1.127697547,0.187333333,5.56,2.492662244,0.087808008,12.41461537,98.79066038,1533.509843,153.8057318,55,0,0,0,51,32.17,-12.5,14.67,25.28,POD,Cabosse d'Or,14,500,201,4,NA,NA,55.4734,30,1.7,1.57,3.03,0.594936709,295.7284768,3.624,0.2268,0.447258178,18.70079136,2.984294353,0.15958118,894.4515667,2.663885466,6.311403485,1,8.1
J18POD9,220,1299.94218,421.1472342,100,4.375,0.485565999,0.508307692,2.659939888,29.415,109.3708264,46.7352,1.9107,13.28352151,2.092139616,0.016403419,172.3581841,2963.472685,0.005440301,0.187147156,12887.37985,0.875667293,-28.24588402,6.975049814,0.247461333,0.02211445,0.958034197,0.098,6.1,3.27790351,0.151270553,40.67838936,108.3419677,2001.380679,134.2753884,43,0,0,0,51,32.17,-12.5,14.67,45.61,POD,Cabosse d'Or,9,253,201,1.7,NA,0.473866667,0,30,1.7,1.57,3.03,0.396551724,249.2872477,2.329,0.2342,0.466997551,24.4597268,3.51828391,0.143839869,920.8085442,4.46664721,3.370988215,0.530321975,24.89
J18POG10,172.5,2072.934941,217.0263004,25,5.495,0.394735296,0.501849315,2.626914966,19.62666667,77.65794837,50.1481,2.78,15.84433733,1.055180711,0.014113673,134.5613555,2424.86255,0.009910027,0.187217671,11293.82454,0.917776393,-29.34503708,7.458899458,0.177594116,1.402617266,1.065834944,0.088333333,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,51,32.17,-12.5,14.67,12.68,POG,Cabosse d'Or,5,276,201,1.8,NA,0.467670286,58.3395,20,1.21,2.5,2,0.615384615,326.9302704,4.260510959,0.1544,0.502965987,18.03888489,3.165048746,0.175457007,718.2966403,2.676783704,3.150361624,0.181676192,4.11
J18POG8,131.6129032,1860.588439,165.5122336,11.875,6.15,0.377084371,0.455652501,2.713178352,18.85173913,85.65695703,50.7189,3.091,20.34737579,-0.686349468,0.018281121,115.8499557,2059.022354,0.01116896,0.185129208,10599.19821,0.905180729,-29.47694382,43.96566124,1,0.651977438,0.888812349,0.078,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,51,32.17,-12.5,14.67,28.3,POG,Cabosse d'Or,5,408,201,2.5,NA,NA,47.88966667,20,1.21,2.5,2,0.659574468,322.3610385,4.558491332,0.1582,0.541447263,16.40857328,2.492650675,0.151911481,619.8604713,1.757670858,18.15222308,1,15
J18POG9,147.3913043,1799.929538,197.4804618,100,5.83,0.404314619,0.450847458,2.560614783,34.3775,88.06632245,48.6319,2.7824,18.22415819,-0.786600308,0.004107677,226.8060792,3968.652717,0.00699003,0.254521811,16667.52498,0.89116581,-28.90046486,22.20258503,0.541465568,0.817343325,0.869411845,0.08,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,51,32.17,-12.5,14.67,28.59,POG,Cabosse d'Or,5,339,201,2.6,NA,NA,0,20,1.21,2.5,2,0.638888889,275.9348632,3.450343277,0.16925,0.520332777,17.47839994,2.668540269,0.152676462,891.2403535,22.46519905,10.98705272,0.648981476,16.64
J18POT17,134.6,4667.362432,385.800093,100,4.455,0.461228299,0.457589074,2.055630328,25.193,101.0598182,50.71528769,2.2456,16.40493393,-1.839501524,0.017481063,163.5820325,2937.020312,0.002353618,0.220834075,9018.586047,0.914411038,-29.24295647,20.08182377,0.704310649,0.477836243,0.320693241,0.078666667,4.72,1.977412458,0.034006202,27.00354943,94.34345539,457.9944455,55.07835747,55,0,0,0,51,32.17,-12.5,14.67,12.48,POT,Cabosse d'Or,9,673,201,5.2,211.262963,0.489290495,0,25,1.21,1.77,1.77,0.793650794,197.3620458,2.229,0.1792,0.563949878,22.5842927,3.091465526,0.136885647,741.8226324,12.13649727,6.489996603,0.754894324,9.47
J19ACR14,150,3521.971869,159.7199081,12.5,6.595,0.418453161,0.618976947,1.318807988,44.67307692,47.15167169,49.7052,2.0109,16.57389215,-3.127353687,0.014547756,48.87775194,748.4764175,0.010042886,0.091776093,8014.917866,0.779896567,-30.82720421,2.078495293,0.077158447,7.487994309,13.88333215,0.418666667,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,78,27,-11.33,13.89,9.1,ACR,Spa,22,360,212,2.9,NA,NA,47.323,25,3.44,1.84,3.08,0.727272727,277.3347728,6.95931484,0.1202,0.392276803,24.71788751,2.99900588,0.121329376,524.3015919,0.539154217,0.528084792,0.105998571,5.05
J19ACR15,137.3529412,3293.223873,240.7737668,13.57142857,5.66,0.464622493,0.60866571,2.053463167,47.17315789,53.01297571,52.1857,2.4052,13.04549634,-1.356976886,0.022219992,52.41690801,930.0724251,0.011457592,0.104721245,7158.067278,0.903681683,-30.60363434,10.88062142,0.44847838,4.641111852,4.543756815,0.364,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,78,27,-11.33,13.89,9.12,ACR,Spa,19,467,212,4.4,NA,NA,50.579125,25,3.44,1.84,3.08,0.68,385.0804343,5.437643187,0.1228,0.431701757,21.69703143,4.000284744,0.184370141,500.3564489,0.534394088,1.803030144,0.401839584,5.2
J19BEPO17,116.5714286,2054.202526,605.553131,7.714285714,3.905,0.556227596,0.546793249,1.064240624,11.55181818,71.61407098,51.9053,2.5938,19.12389275,-1.35942317,0.022908888,18.31571694,353.6568457,0.003000356,0.074441201,4032.666349,0.983395589,-28.07201088,0.112657143,0.108459727,1.266646314,5.329071604,0.404333333,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,78,27,-11.33,13.89,16.63,BEPO,Spa,15,408,212,3.5,NA,NA,55.44085,15,1.5,2.34,1,0.714285714,147.8314148,2.693,0.1566,0.45730569,20.01129617,2.714159752,0.135631382,246.1633399,0.637514368,0.008566228,0.029457796,9.24
J19FRA30,138.6666667,2787.073809,118.8454161,20.66666667,8.025,0.461031627,0.616811349,1.182444147,155.8481818,53.30945617,46.1818,3.098,20.61923707,-0.157682989,0.029545094,263.6938705,487.9208031,0.144753874,0.133214563,26908.70809,0.094236557,-31.15417183,2.779638768,0.167341666,0.96271382,8.010080541,0.416333333,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,78,27,-11.33,13.89,8.84,FRA,Spa,29,416,212,3.1,NA,NA,29.5587,30,2.46,2.38,2.59,0.652173913,213.1116426,10.60007784,0.1086,0.49087897,14.90697224,2.239743393,0.150248042,1956.063118,0.240044437,0.365553169,0.106051512,4.56
J19POB10,180,2181.674261,219.8304471,19.75,6.38,0.538998308,0.464137308,0.981676242,29.56222222,77.26327395,50.4218,2.1846,12.08234448,2.329220219,0.021476511,55.65740984,1027.78596,0.010124207,0.121760577,6828.094684,0.940480509,-31.4622509,1.066907037,0.08734367,0.785398163,13.98072685,0.392666667,6.47,5.689790067,0.292623498,36.89981035,91.17332064,4110.25713,334.4862825,55,0,0,0,78,27,-11.33,13.89,10.08,POB,Spa,14,324,212,2.6,NA,NA,67.262075,25,1.27,1.77,2.63,0.580645161,126.3774598,8.14219562,0.206,0.375064437,23.08056395,4.173180139,0.18080928,456.6351961,0.708716067,0.139028442,0.030568791,5.36
J19POB11,185.4545455,2544.26469,281.641722,100,4.985,0.421585356,0.401327014,2.142857143,76.90444444,74.04571329,49.4988,2.3858,16.4045898,3.276275616,0.023487195,77.65799637,1320.807562,0.0083059,0.148176819,9049.977112,0.866210563,-29.04522369,4.372881885,0.28000818,5.725552611,2.306950345,0.412333333,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,78,27,-11.33,13.89,13.82,POB,Spa,6,306,212,2.6,NA,NA,0,25,1.27,1.77,2.63,0.673469388,298.2843792,2.996,0.2334,0.317248129,20.74725459,3.017375053,0.145434908,524.6402602,1.207196213,1.576527825,0.271127997,8.02
J19POB8,141.2371134,3107.73724,112.0215941,12,8.625,0.501970456,0.431640555,0.949116928,34.64481481,83.52487145,50.1099,2.5025,13.5153161,-0.943082948,NA,NA,NA,0.01467004,NA,NA,0.951844387,-30.54715965,7.335335789,0.559262385,23.29772454,3.598476484,0.346333333,NA,NA,NA,NA,NA,NA,NA,55,0,0,0,78,27,-11.33,13.89,11.43,POB,Spa,15,685,212,5.3,NA,NA,66.78926667,25,1.27,1.77,2.63,0.62987013,110.863658,11.99852164,0.2146,0.389211889,20.02393606,3.707638034,0.185160301,NA,NA,0.612139698,0.125347567,7.54
